record_id,timestamp,device_id,employee_id,department,shift,scheduled_start,scheduled_end,event_type,fingerprint_id,fingerprint_match,authentication_time_ms,attempt_number,failed_attempt_count_session,enrollment_status,is_late,is_early_exit,device_status,device_health_score,wifi_rssi_dbm,system_uptime_hr,database_sync_status,alert_type,date,hour
8915,2026-07-14 13:40:01,GATE-02,E1027,Production,Afternoon,14:00:00,22:00:00,Check-In,1027,Yes,346.7,2,1,Not Applicable,No,No,ONLINE,86.0,-55.3,8.742,SYNCED,No Alert,2026-07-14,13
8916,2026-07-14 13:47:47,GATE-02,E1018,Production,Afternoon,14:00:00,22:00:00,Check-In,1018,Yes,307.7,1,0,Not Applicable,No,No,ONLINE,84.2,-61.0,8.872,SYNCED,No Alert,2026-07-14,13
8917,2026-07-14 13:48:04,GATE-02,E1045,Production,Morning,06:00:00,14:00:00,Check-Out,1045,Yes,390.5,1,0,Not Applicable,No,No,ONLINE,85.5,-58.6,8.876,SYNCED,No Alert,2026-07-14,13
8918,2026-07-14 13:48:05,GATE-02,E1021,Production,Afternoon,14:00:00,22:00:00,Check-In,1021,Yes,405.3,1,0,Not Applicable,No,No,ONLINE,83.9,-56.4,8.877,SYNCED,No Alert,2026-07-14,13
8919,2026-07-14 13:49:40,GATE-02,E1037,Production,Morning,06:00:00,14:00:00,Check-Out,1037,Yes,374.3,1,0,Not Applicable,No,No,ONLINE,84.8,-63.1,8.903,SYNCED,No Alert,2026-07-14,13
8920,2026-07-14 13:50:09,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1002,Yes,324.8,1,0,Not Applicable,No,No,ONLINE,85.7,-63.8,346.836,SYNCED,No Alert,2026-07-14,13
8921,2026-07-14 13:51:16,GATE-02,E1040,Production,Morning,06:00:00,14:00:00,Check-Out,1040,Yes,413.5,1,0,Not Applicable,No,No,ONLINE,87.2,-60.2,8.929,SYNCED,No Alert,2026-07-14,13
8922,2026-07-14 13:53:32,GATE-01,E1050,Quality Control,Morning,06:00:00,14:00:00,Check-Out,1050,Yes,305.4,1,0,Not Applicable,No,No,ONLINE,83.8,-51.2,346.892,SYNCED,No Alert,2026-07-14,13
8923,2026-07-14 13:55:09,GATE-02,E1059,Production,Morning,06:00:00,14:00:00,Check-Out,1059,Yes,354.8,1,0,Not Applicable,No,No,ONLINE,84.0,-70.4,8.994,SYNCED,No Alert,2026-07-14,13
8924,2026-07-14 13:55:48,GATE-02,E1031,Maintenance,Afternoon,14:00:00,22:00:00,Check-In,1031,Yes,403.0,1,0,Not Applicable,No,No,ONLINE,84.7,-59.3,9.005,SYNCED,No Alert,2026-07-14,13
8925,2026-07-14 13:56:54,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,543.7,1,1,Not Applicable,No,No,ONLINE,85.5,-62.2,9.023,SYNCED,Unknown Fingerprint,2026-07-14,13
8926,2026-07-14 13:56:59,GATE-02,E1058,Maintenance,Morning,06:00:00,14:00:00,Check-Out,1058,Yes,271.8,2,1,Not Applicable,No,No,ONLINE,87.4,-60.8,9.025,SYNCED,No Alert,2026-07-14,13
8927,2026-07-14 14:00:04,GATE-01,E1056,Quality Control,Afternoon,14:00:00,22:00:00,Check-In,1056,Yes,414.0,1,0,Not Applicable,No,No,ONLINE,86.3,-50.8,347.001,SYNCED,No Alert,2026-07-14,14
8928,2026-07-14 14:02:34,GATE-01,E1029,Quality Control,Afternoon,14:00:00,22:00:00,Check-In,1029,Yes,334.7,1,0,Not Applicable,No,No,ONLINE,85.0,-47.2,347.043,SYNCED,No Alert,2026-07-14,14
8929,2026-07-14 14:04:44,GATE-01,E1017,Quality Control,Afternoon,14:00:00,22:00:00,Check-In,1017,Yes,254.9,1,0,Not Applicable,No,No,ONLINE,85.7,-45.8,347.079,SYNCED,No Alert,2026-07-14,14
8930,2026-07-14 14:05:37,GATE-01,E1011,Security,Morning,06:00:00,14:00:00,Check-Out,1011,Yes,311.5,1,0,Not Applicable,No,No,ONLINE,85.7,-46.8,347.094,SYNCED,No Alert,2026-07-14,14
8931,2026-07-14 14:05:47,GATE-02,E1016,Packing,Afternoon,14:00:00,22:00:00,Check-In,1016,Yes,358.0,1,0,Not Applicable,No,No,ONLINE,85.9,-54.6,9.171,SYNCED,No Alert,2026-07-14,14
8932,2026-07-14 14:05:57,GATE-01,E1048,Security,Afternoon,14:00:00,22:00:00,Check-In,1048,Yes,335.6,1,0,Not Applicable,No,No,ONLINE,84.5,-46.1,347.099,SYNCED,No Alert,2026-07-14,14
8933,2026-07-14 14:06:44,GATE-01,E1042,Security,Morning,06:00:00,14:00:00,Check-Out,1042,Yes,280.5,1,0,Not Applicable,No,No,ONLINE,84.9,-47.4,347.112,SYNCED,No Alert,2026-07-14,14
8934,2026-07-14 14:07:33,GATE-02,E1043,Production,Afternoon,14:00:00,22:00:00,Check-In,1043,Yes,337.4,1,0,Not Applicable,No,No,ONLINE,86.3,-61.4,9.201,SYNCED,No Alert,2026-07-14,14
8935,2026-07-14 14:08:00,GATE-02,E1054,Production,Afternoon,14:00:00,22:00:00,Check-In,1054,Yes,305.5,1,0,Not Applicable,No,No,ONLINE,84.7,-64.1,9.208,SYNCED,No Alert,2026-07-14,14
8936,2026-07-14 14:08:16,GATE-03,E1052,Security,Afternoon,14:00:00,22:00:00,Check-In,1052,Yes,407.6,1,0,Not Applicable,No,No,ONLINE,82.9,-65.4,347.138,SYNCED,No Alert,2026-07-14,14
8937,2026-07-14 14:17:34,GATE-01,E1008,Quality Control,Morning,06:00:00,14:00:00,Check-Out,1008,Yes,276.0,1,0,Not Applicable,No,No,ONLINE,86.0,-51.3,347.293,SYNCED,No Alert,2026-07-14,14
8938,2026-07-14 14:20:08,GATE-02,E1051,Maintenance,Afternoon,14:00:00,22:00:00,Check-In,1051,Yes,389.4,1,0,Not Applicable,Yes,No,ONLINE,85.7,-57.9,9.411,SYNCED,Late Arrival,2026-07-14,14
8939,2026-07-14 14:23:56,GATE-02,E1033,Production,Morning,06:00:00,14:00:00,Check-Out,1033,Yes,377.6,1,0,Not Applicable,No,No,ONLINE,83.7,-54.2,9.474,SYNCED,No Alert,2026-07-14,14
8940,2026-07-14 14:24:15,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,437.6,1,1,Not Applicable,No,No,ONLINE,85.3,-59.3,9.479,SYNCED,Unknown Fingerprint,2026-07-14,14
8941,2026-07-14 14:24:19,GATE-02,E1028,Production,Morning,06:00:00,14:00:00,Check-Out,1028,Yes,440.7,2,1,Not Applicable,No,No,ONLINE,86.5,-55.7,9.48,SYNCED,No Alert,2026-07-14,14
8942,2026-07-14 14:24:48,GATE-02,E1005,Production,Morning,06:00:00,14:00:00,Check-Out,1005,Yes,245.3,1,0,Not Applicable,No,No,ONLINE,84.8,-61.7,9.488,SYNCED,No Alert,2026-07-14,14
8943,2026-07-14 14:25:30,GATE-01,E1053,Quality Control,Morning,06:00:00,14:00:00,Check-Out,1053,Yes,333.4,1,0,Not Applicable,No,No,ONLINE,85.2,-51.2,347.425,SYNCED,No Alert,2026-07-14,14
8944,2026-07-14 14:33:12,GATE-02,E1015,Production,Morning,06:00:00,14:00:00,Check-Out,1015,Yes,318.8,1,0,Not Applicable,No,No,ONLINE,85.1,-52.9,9.628,SYNCED,No Alert,2026-07-14,14
8945,2026-07-14 14:33:56,GATE-02,E1060,Packing,Morning,06:00:00,14:00:00,Check-Out,1060,Yes,251.4,1,0,Not Applicable,No,No,ONLINE,86.0,-60.1,9.641,SYNCED,No Alert,2026-07-14,14
8946,2026-07-14 17:39:52,GATE-01,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,669.0,1,0,Not Applicable,No,No,ONLINE,85.3,-51.0,350.665,SYNCED,Unknown Fingerprint,2026-07-14,17
8947,2026-07-14 18:18:25,GATE-01,E1055,Admin/HR,General,09:30:00,18:30:00,Check-Out,1055,Yes,292.7,1,0,Not Applicable,No,No,ONLINE,87.3,-41.9,351.307,SYNCED,No Alert,2026-07-14,18
8948,2026-07-14 18:22:26,GATE-01,E1026,Admin/HR,General,09:30:00,18:30:00,Check-Out,1026,Yes,337.4,1,0,Not Applicable,No,No,ONLINE,86.3,-52.4,351.374,SYNCED,No Alert,2026-07-14,18
8949,2026-07-14 18:26:07,GATE-01,E1004,Admin/HR,General,09:30:00,18:30:00,Check-Out,1004,Yes,324.6,1,0,Not Applicable,No,No,ONLINE,85.8,-54.5,351.435,SYNCED,No Alert,2026-07-14,18
8950,2026-07-14 18:39:56,GATE-01,E1034,Admin/HR,General,09:30:00,18:30:00,Check-Out,1034,Yes,280.7,1,0,Not Applicable,No,No,ONLINE,83.9,-48.3,351.666,SYNCED,No Alert,2026-07-14,18
8951,2026-07-14 19:01:08,GATE-01,E1014,Admin/HR,General,09:30:00,18:30:00,Check-Out,1014,Yes,382.4,1,0,Not Applicable,No,No,ONLINE,85.1,-51.3,352.019,SYNCED,No Alert,2026-07-14,19
8952,2026-07-14 21:36:44,GATE-01,E1056,Quality Control,Afternoon,14:00:00,22:00:00,Check-Out,1056,Yes,350.6,1,0,Not Applicable,No,Yes,ONLINE,84.7,-48.2,354.612,SYNCED,Early Exit,2026-07-14,21
8953,2026-07-14 21:39:37,GATE-02,E1035,Packing,Night,22:00:00,06:00:00,Check-In,1035,Yes,352.9,1,0,Not Applicable,No,No,ONLINE,86.7,-53.8,16.735,SYNCED,No Alert,2026-07-14,21
8954,2026-07-14 21:40:09,GATE-03,E1046,Warehouse,Night,22:00:00,06:00:00,Check-In,1046,Yes,398.4,1,0,Not Applicable,No,No,ONLINE,83.4,-70.1,354.669,SYNCED,No Alert,2026-07-14,21
8955,2026-07-14 21:40:23,GATE-03,E1019,Security,Night,22:00:00,06:00:00,Check-In,1019,Yes,388.7,1,0,Not Applicable,No,No,ONLINE,84.6,-70.4,354.673,SYNCED,No Alert,2026-07-14,21
8956,2026-07-14 21:43:09,GATE-02,E1023,Packing,Night,22:00:00,06:00:00,Check-In,1023,Yes,346.3,1,0,Not Applicable,No,No,ONLINE,86.6,-58.6,16.794,SYNCED,No Alert,2026-07-14,21
8957,2026-07-14 21:43:53,GATE-03,E1007,Warehouse,Night,22:00:00,06:00:00,Check-In,1007,Yes,416.9,1,0,Not Applicable,No,No,ONLINE,83.4,-74.5,354.732,SYNCED,No Alert,2026-07-14,21
8958,2026-07-14 21:45:24,GATE-02,E1024,Production,Night,22:00:00,06:00:00,Check-In,1024,Yes,378.4,1,0,Not Applicable,No,No,ONLINE,87.4,-58.2,16.832,SYNCED,No Alert,2026-07-14,21
8959,2026-07-14 21:47:46,GATE-02,E1003,Production,Afternoon,14:00:00,22:00:00,Check-Out,1003,Yes,387.4,1,0,Not Applicable,No,No,ONLINE,83.9,-55.0,16.871,SYNCED,No Alert,2026-07-14,21
8960,2026-07-14 21:50:10,GATE-02,E1006,Production,Night,22:00:00,06:00:00,Check-In,1006,Yes,448.3,1,0,Not Applicable,No,No,ONLINE,84.0,-66.7,16.911,SYNCED,No Alert,2026-07-14,21
8961,2026-07-14 21:50:35,GATE-02,E1010,Production,Night,22:00:00,06:00:00,Check-In,1010,Yes,329.0,1,0,Not Applicable,No,No,ONLINE,86.4,-62.1,16.918,SYNCED,No Alert,2026-07-14,21
8962,2026-07-14 21:51:04,GATE-02,E1012,Packing,Night,22:00:00,06:00:00,Check-In,1012,Yes,303.3,1,0,Not Applicable,No,No,ONLINE,84.1,-58.9,16.926,SYNCED,No Alert,2026-07-14,21
8963,2026-07-14 21:53:42,GATE-02,E1057,Packing,Night,22:00:00,06:00:00,Check-In,1057,Yes,254.5,1,0,Not Applicable,No,No,ONLINE,85.5,-59.5,16.97,SYNCED,No Alert,2026-07-14,21
8964,2026-07-14 21:53:54,GATE-02,E1049,Production,Night,22:00:00,06:00:00,Check-In,1049,Yes,272.9,1,0,Not Applicable,No,No,ONLINE,83.9,-61.8,16.973,SYNCED,No Alert,2026-07-14,21
8965,2026-07-14 21:54:46,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,584.8,1,1,Not Applicable,No,No,ONLINE,83.1,-52.2,354.913,SYNCED,Unknown Fingerprint,2026-07-14,21
8966,2026-07-14 21:54:52,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,700.5,2,2,Not Applicable,No,No,ONLINE,86.9,-47.8,354.915,SYNCED,Unknown Fingerprint,2026-07-14,21
8967,2026-07-14 21:54:54,GATE-01,E1039,Quality Control,Afternoon,14:00:00,22:00:00,Check-Out,1039,Yes,356.6,3,2,Not Applicable,No,No,ONLINE,87.5,-46.9,354.915,SYNCED,No Alert,2026-07-14,21
8968,2026-07-14 21:55:47,GATE-02,E1022,Production,Night,22:00:00,06:00:00,Check-In,1022,Yes,391.7,1,0,Not Applicable,No,No,ONLINE,84.5,-59.4,17.005,FAILED,Sync Failure,2026-07-14,21
8969,2026-07-14 21:56:52,GATE-02,E1013,Security,Night,22:00:00,06:00:00,Check-In,1013,Yes,297.5,1,0,Not Applicable,No,No,ONLINE,84.4,-56.0,17.023,SYNCED,No Alert,2026-07-14,21
8970,2026-07-14 21:57:02,GATE-02,E1021,Production,Afternoon,14:00:00,22:00:00,Check-Out,1021,Yes,417.3,1,0,Not Applicable,No,No,ONLINE,85.4,-60.2,17.025,SYNCED,No Alert,2026-07-14,21
8971,2026-07-14 21:57:11,GATE-01,E1029,Quality Control,Afternoon,14:00:00,22:00:00,Check-Out,1029,Yes,399.8,1,0,Not Applicable,No,No,ONLINE,85.0,-51.7,354.953,SYNCED,No Alert,2026-07-14,21
8972,2026-07-14 21:57:24,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,653.5,1,1,Not Applicable,No,No,ONLINE,86.8,-60.5,17.032,SYNCED,Unknown Fingerprint,2026-07-14,21
8973,2026-07-14 21:57:25,GATE-02,E1051,Maintenance,Afternoon,14:00:00,22:00:00,Check-Out,1051,Yes,319.0,1,0,Not Applicable,No,No,ONLINE,85.6,-57.3,17.032,SYNCED,No Alert,2026-07-14,21
8974,2026-07-14 21:57:27,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,564.7,2,2,Not Applicable,No,No,ONLINE,83.8,-57.1,17.032,SYNCED,Unknown Fingerprint,2026-07-14,21
8975,2026-07-14 21:57:31,GATE-02,E1018,Production,Afternoon,14:00:00,22:00:00,Check-Out,1018,Yes,414.1,3,2,Not Applicable,No,No,ONLINE,84.0,-54.1,17.034,SYNCED,No Alert,2026-07-14,21
8976,2026-07-14 21:57:56,GATE-02,E1036,Production,Night,22:00:00,06:00:00,Check-In,1036,Yes,250.6,1,0,Not Applicable,No,No,ONLINE,84.5,-60.7,17.04,SYNCED,No Alert,2026-07-14,21
8977,2026-07-14 21:58:58,GATE-03,E1038,Warehouse,Night,22:00:00,06:00:00,Check-In,1038,Yes,275.9,1,0,Not Applicable,No,No,ONLINE,85.8,-75.1,354.983,SYNCED,No Alert,2026-07-14,21
8978,2026-07-14 22:02:32,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,315.6,1,0,Not Applicable,No,No,ONLINE,85.9,-58.6,17.117,SYNCED,No Alert,2026-07-14,22
8979,2026-07-14 22:05:30,GATE-01,E1017,Quality Control,Afternoon,14:00:00,22:00:00,Check-Out,1017,Yes,281.5,1,0,Not Applicable,No,No,ONLINE,85.2,-44.6,355.092,SYNCED,No Alert,2026-07-14,22
8980,2026-07-14 22:07:36,GATE-02,E1054,Production,Afternoon,14:00:00,22:00:00,Check-Out,1054,Yes,424.6,1,0,Not Applicable,No,No,ONLINE,83.6,-57.2,17.202,SYNCED,No Alert,2026-07-14,22
8981,2026-07-14 22:10:45,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1002,Yes,353.4,1,0,Not Applicable,No,No,ONLINE,84.4,-70.6,355.179,SYNCED,No Alert,2026-07-14,22
8982,2026-07-14 22:10:50,GATE-02,E1044,Maintenance,Night,22:00:00,06:00:00,Check-In,1044,Yes,303.8,1,0,Not Applicable,Yes,No,ONLINE,84.8,-63.5,17.255,SYNCED,Late Arrival,2026-07-14,22
8983,2026-07-14 22:11:36,GATE-02,E1041,Production,Afternoon,14:00:00,22:00:00,Check-Out,1041,Yes,324.7,1,0,Not Applicable,No,No,ONLINE,85.1,-58.3,17.268,SYNCED,No Alert,2026-07-14,22
8984,2026-07-14 22:11:47,GATE-03,E1052,Security,Afternoon,14:00:00,22:00:00,Check-Out,1052,Yes,350.6,1,0,Not Applicable,No,No,ONLINE,85.1,-72.0,355.196,SYNCED,No Alert,2026-07-14,22
8985,2026-07-14 22:14:41,GATE-02,E1027,Production,Afternoon,14:00:00,22:00:00,Check-Out,1027,Yes,354.6,1,0,Not Applicable,No,No,ONLINE,83.6,-60.4,17.32,SYNCED,No Alert,2026-07-14,22
8986,2026-07-14 22:15:20,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,659.9,1,1,Not Applicable,No,No,ONLINE,83.6,-59.8,17.331,SYNCED,Unknown Fingerprint,2026-07-14,22
8987,2026-07-14 22:15:23,GATE-02,E1020,Production,Night,22:00:00,06:00:00,Check-In,1020,Yes,309.0,2,1,Not Applicable,Yes,No,ONLINE,86.6,-59.5,17.331,SYNCED,Late Arrival,2026-07-14,22
8988,2026-07-14 22:15:28,GATE-02,E1047,Production,Night,22:00:00,06:00:00,Check-In,1047,Yes,359.4,1,0,Not Applicable,Yes,No,ONLINE,86.3,-59.4,17.333,SYNCED,Late Arrival,2026-07-14,22
8989,2026-07-14 22:17:07,GATE-02,E1025,Production,Night,22:00:00,06:00:00,Check-In,1025,Yes,307.5,1,0,Not Applicable,Yes,No,ONLINE,86.5,-58.5,17.36,SYNCED,Late Arrival,2026-07-14,22
8990,2026-07-14 22:17:41,GATE-02,E1043,Production,Afternoon,14:00:00,22:00:00,Check-Out,1043,Yes,386.8,1,0,Not Applicable,No,No,ONLINE,85.3,-54.1,17.37,SYNCED,No Alert,2026-07-14,22
8991,2026-07-14 22:17:48,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,479.9,1,1,Not Applicable,No,No,ONLINE,82.7,-60.1,17.372,SYNCED,Unknown Fingerprint,2026-07-14,22
8992,2026-07-14 22:17:52,GATE-02,E1031,Maintenance,Afternoon,14:00:00,22:00:00,Check-Out,1031,Yes,368.8,2,1,Not Applicable,No,No,ONLINE,83.5,-55.6,17.373,SYNCED,No Alert,2026-07-14,22
8993,2026-07-14 22:23:22,GATE-01,E1048,Security,Afternoon,14:00:00,22:00:00,Check-Out,1048,Yes,339.8,1,0,Not Applicable,No,No,ONLINE,85.6,-46.7,355.39,SYNCED,No Alert,2026-07-14,22
8994,2026-07-14 22:35:20,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,381.4,1,0,Not Applicable,No,No,ONLINE,86.1,-66.7,355.589,SYNCED,No Alert,2026-07-14,22
8995,2026-07-14 22:37:54,GATE-02,E1016,Packing,Afternoon,14:00:00,22:00:00,Check-Out,1016,Yes,402.3,1,0,Not Applicable,No,No,ONLINE,86.1,-54.5,17.707,SYNCED,No Alert,2026-07-14,22
8996,2026-07-14 22:58:02,GATE-02,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,582.2,1,0,Not Applicable,No,No,ONLINE,84.0,-57.9,18.042,SYNCED,Unknown Fingerprint,2026-07-14,22
8997,2026-07-15 00:54:34,GATE-02,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,630.5,1,0,Not Applicable,No,No,ONLINE,84.0,-57.8,19.984,SYNCED,Unknown Fingerprint,2026-07-15,0
8998,2026-07-15 05:36:41,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,682.8,1,1,Not Applicable,No,No,ONLINE,83.7,-57.7,24.686,SYNCED,Unknown Fingerprint,2026-07-15,5
8999,2026-07-15 05:36:46,GATE-02,E1012,Packing,Night,22:00:00,06:00:00,Check-Out,1012,Yes,361.9,2,1,Not Applicable,No,Yes,ONLINE,84.2,-56.8,24.688,SYNCED,Early Exit,2026-07-15,5
9000,2026-07-15 05:38:30,GATE-02,E1023,Packing,Night,22:00:00,06:00:00,Check-Out,1023,Yes,358.6,1,0,Not Applicable,No,Yes,ONLINE,84.5,-57.4,24.717,SYNCED,Early Exit,2026-07-15,5
9001,2026-07-15 05:40:46,GATE-02,E1040,Production,Morning,06:00:00,14:00:00,Check-In,1040,Yes,359.5,1,0,Not Applicable,No,No,ONLINE,83.5,-59.5,24.754,SYNCED,No Alert,2026-07-15,5
9002,2026-07-15 05:45:50,GATE-03,E1038,Warehouse,Night,22:00:00,06:00:00,Check-Out,1038,Yes,403.0,1,0,Not Applicable,No,No,ONLINE,85.8,-68.3,362.764,SYNCED,No Alert,2026-07-15,5
9003,2026-07-15 05:46:38,GATE-02,E1033,Production,Morning,06:00:00,14:00:00,Check-In,1033,Yes,247.4,1,0,Not Applicable,No,No,ONLINE,86.5,-61.8,24.852,SYNCED,No Alert,2026-07-15,5
9004,2026-07-15 05:47:28,GATE-02,E1022,Production,Night,22:00:00,06:00:00,Check-Out,1022,Yes,260.3,1,0,Not Applicable,No,No,ONLINE,84.3,-60.1,24.866,SYNCED,No Alert,2026-07-15,5
9005,2026-07-15 05:48:12,GATE-01,E1053,Quality Control,Morning,06:00:00,14:00:00,Check-In,1053,Yes,325.5,1,0,Not Applicable,No,No,ONLINE,85.5,-47.7,362.803,SYNCED,No Alert,2026-07-15,5
9006,2026-07-15 05:49:40,GATE-01,E1050,Quality Control,Morning,06:00:00,14:00:00,Check-In,1050,Yes,305.2,1,0,Not Applicable,No,No,ONLINE,85.0,-50.6,362.828,SYNCED,No Alert,2026-07-15,5
9007,2026-07-15 05:49:54,GATE-02,E1047,Production,Night,22:00:00,06:00:00,Check-Out,1047,Yes,311.0,1,0,Not Applicable,No,No,ONLINE,83.2,-57.8,24.907,SYNCED,No Alert,2026-07-15,5
9008,2026-07-15 05:53:42,GATE-01,E1008,Quality Control,Morning,06:00:00,14:00:00,Check-In,1008,Yes,352.1,1,0,Not Applicable,No,No,ONLINE,84.7,-50.8,362.895,SYNCED,No Alert,2026-07-15,5
9009,2026-07-15 05:57:09,GATE-02,E1060,Packing,Morning,06:00:00,14:00:00,Check-In,1060,Yes,330.4,1,0,Not Applicable,No,No,ONLINE,82.8,-65.5,25.028,SYNCED,No Alert,2026-07-15,5
9010,2026-07-15 05:58:46,GATE-02,E1059,Production,Morning,06:00:00,14:00:00,Check-In,1059,Yes,328.0,1,0,Not Applicable,No,No,ONLINE,85.4,-59.8,25.054,SYNCED,No Alert,2026-07-15,5
9011,2026-07-15 05:59:03,GATE-02,E1049,Production,Night,22:00:00,06:00:00,Check-Out,1049,Yes,264.5,1,0,Not Applicable,No,No,ONLINE,83.8,-60.9,25.059,SYNCED,No Alert,2026-07-15,5
9012,2026-07-15 06:00:30,GATE-02,E1015,Production,Morning,06:00:00,14:00:00,Check-In,1015,Yes,422.9,1,0,Not Applicable,No,No,ONLINE,82.7,-60.7,25.083,SYNCED,No Alert,2026-07-15,6
9013,2026-07-15 06:01:30,GATE-02,E1025,Production,Night,22:00:00,06:00:00,Check-Out,1025,Yes,423.6,1,0,Not Applicable,No,No,ONLINE,83.4,-59.5,25.1,SYNCED,No Alert,2026-07-15,6
9014,2026-07-15 06:02:54,GATE-02,E1044,Maintenance,Night,22:00:00,06:00:00,Check-Out,1044,Yes,342.2,1,0,Not Applicable,No,No,ONLINE,86.9,-61.5,25.123,SYNCED,No Alert,2026-07-15,6
9015,2026-07-15 06:03:55,GATE-02,E1037,Production,Morning,06:00:00,14:00:00,Check-In,1037,Yes,264.5,1,0,Not Applicable,No,No,ONLINE,86.5,-58.1,25.14,SYNCED,No Alert,2026-07-15,6
9016,2026-07-15 06:04:55,GATE-02,E1028,Production,Morning,06:00:00,14:00:00,Check-In,1028,Yes,379.3,1,0,Not Applicable,No,No,ONLINE,85.7,-60.7,25.157,SYNCED,No Alert,2026-07-15,6
9017,2026-07-15 06:05:57,GATE-02,E1057,Packing,Night,22:00:00,06:00:00,Check-Out,1057,Yes,251.0,1,0,Not Applicable,No,No,ONLINE,87.1,-59.2,25.174,SYNCED,No Alert,2026-07-15,6
9018,2026-07-15 06:06:26,GATE-02,E1045,Production,Morning,06:00:00,14:00:00,Check-In,1045,Yes,365.6,1,0,Not Applicable,No,No,ONLINE,82.6,-59.1,25.182,SYNCED,No Alert,2026-07-15,6
9019,2026-07-15 06:07:21,GATE-02,E1036,Production,Night,22:00:00,06:00:00,Check-Out,1036,Yes,412.7,1,0,Not Applicable,No,No,ONLINE,84.0,-61.0,25.197,SYNCED,No Alert,2026-07-15,6
9020,2026-07-15 06:08:32,GATE-02,E1020,Production,Night,22:00:00,06:00:00,Check-Out,1020,Yes,280.5,1,0,Not Applicable,No,No,ONLINE,83.7,-58.4,25.217,SYNCED,No Alert,2026-07-15,6
9021,2026-07-15 06:11:48,GATE-01,E1042,Security,Morning,06:00:00,14:00:00,Check-In,1042,Yes,381.2,1,0,Not Applicable,Yes,No,ONLINE,83.3,-50.6,363.197,SYNCED,Late Arrival,2026-07-15,6
9022,2026-07-15 06:13:50,GATE-01,E1011,Security,Morning,06:00:00,14:00:00,Check-In,1011,Yes,361.4,1,0,Not Applicable,Yes,No,ONLINE,84.9,-43.6,363.231,SYNCED,Late Arrival,2026-07-15,6
9023,2026-07-15 06:14:05,GATE-03,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,438.7,1,1,Not Applicable,No,No,ONLINE,83.7,-67.8,363.235,SYNCED,Unknown Fingerprint,2026-07-15,6
9024,2026-07-15 06:14:09,GATE-03,E1007,Warehouse,Night,22:00:00,06:00:00,Check-Out,1007,Yes,407.9,2,1,Not Applicable,No,No,ONLINE,83.8,-72.4,363.236,SYNCED,No Alert,2026-07-15,6
9025,2026-07-15 06:16:20,GATE-02,E1005,Production,Morning,06:00:00,14:00:00,Check-In,1005,Yes,385.5,1,0,Not Applicable,Yes,No,ONLINE,86.7,-63.5,25.347,SYNCED,Late Arrival,2026-07-15,6
9026,2026-07-15 06:19:44,GATE-03,E1046,Warehouse,Night,22:00:00,06:00:00,Check-Out,1046,Yes,375.2,1,0,Not Applicable,No,No,ONLINE,85.6,-72.7,363.329,SYNCED,No Alert,2026-07-15,6
9027,2026-07-15 06:22:14,GATE-02,E1010,Production,Night,22:00:00,06:00:00,Check-Out,1010,Yes,342.4,1,0,Not Applicable,No,No,ONLINE,87.2,-61.6,25.446,SYNCED,No Alert,2026-07-15,6
9028,2026-07-15 06:23:14,GATE-02,E1058,Maintenance,Morning,06:00:00,14:00:00,Check-In,1058,Yes,317.7,1,0,Not Applicable,Yes,No,ONLINE,83.4,-56.4,25.462,SYNCED,Late Arrival,2026-07-15,6
9029,2026-07-15 06:25:16,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,226.2,1,0,Not Applicable,No,No,ONLINE,83.5,-59.3,25.496,SYNCED,No Alert,2026-07-15,6
9030,2026-07-15 06:26:36,GATE-02,E1035,Packing,Night,22:00:00,06:00:00,Check-Out,1035,Yes,372.3,1,0,Not Applicable,No,No,ONLINE,82.9,-62.3,25.518,SYNCED,No Alert,2026-07-15,6
